post_date,post_id,post_source,post_text,comment_text
2023-05-16 20:38:29,4917,https://vk.com/wall-130344439_4917,"UPD. КАРЬЕРКА И ПАРК ПЕРЕНОСИТСЯ!!! На фоне сложного переговорного процесса, несмотря на многократные попытки нашего деканата выбить нам аудиторий, мы решили пойти на перегруппировку перед танцульками и ИОНом, после проведений дверных соглашений Теперь примерная дата - 3 июня, но следите за инсайдами","['ЧVК Иканам получила только 10 от запрошенных аудиторий', 'Парк переносится тоже']"
2023-05-19 14:52:39,4921,https://vk.com/wall-130344439_4921,Пост состоит из фото,['К посту комментариев нет']
2023-05-31 10:54:43,4924,https://vk.com/wall-130344439_4924,Вакансия в сбер. Ищем стажёраjunior DS для построения моделей досрочного погашения кредитов физ лиц. Описание вакансии во вложении. Задавайте вопросы и кидайте резюме в тг rospiridonov,['К посту комментариев нет']
2023-05-31 16:25:09,4926,https://vk.com/wall-130344439_4926,"КАРЬЕРНАЯ ПЯТНИЦА Легендарное, неповторимое, уникальное событие Иканама, на котором будут выступать выпускники нашего отделения и делиться своим опытом работы, все-таки состоится уже в эту субботу ДАТА 03.06.2023 ВРЕМЯ 1430 МЕСТО аудитория 5-325 ВОТ СПИСОК ВЫСТУПАЮЩИХ 1. Семен Осипов - Head of data, republic.com американская инвест-платформа Поделится большим опытом работы, расскажет об ошибках, которые многие совершают в начале карьерного пути 2. Денис Лавров - Team lead аналитик данных в X5 Расскажет нам об анализе данных в продуктовом ритейле! 3. Никита Бекасов - бизнес аналитик Вкусно и точка Раскроет подробности о дополнительном образовании для студентов, а также о путях развития в аналитике 4. Татьяна Шелованова - researcher в департаменте исследований и прогнозирования ЦБ РФ Поделится, чем занимается в Центральном Банке, почему там интересно работать и какие знания, полученные на ОЭ, пригодились в профессии 5. Владимир Еремин - Научный сотрудник, ИПЭИ РАНХиГС Расскажет о работе в науке, в институте прикладных экономических исследований, после учебы на Иканаме 6. Искандер Фахрутдинов - дата инженер в Сбер Девайсах Посвятит выступление теме Пути достижения первой работы средние и еще хуже 7. Михаил Макав - BI аналитик в Тинькофф Неповторимый и легендарный расскажет все тонкости организации мероприятий на Иканаме и поделится своим опытом работы Лишь увидев настолько заряженный список участников, можно понять, что офферы некоторым будут прилетать еще до мероприятия. В этот раз состав спикеров полнили Иканамовцы, недавно вернувшиеся из других стран Поэтому приглашаем на мероприятие и тех, кто давно нашел профессию, будет интересно всем Карьерная пятница вновь пройдет в большом зале в 5 корпусе. После чего на вечер планируется поход в парк Школьников, если позволит погода Для тех кто не имеет доступа на территорию Академии, но очень хочет попасть на мероприятие, просьба заполнить форму",['К посту комментариев нет']
2023-06-03 10:19:16,4927,https://vk.com/wall-130344439_4927,Карьерка уже сегодня! Но можете прийти раньше в 5-125 для мафии,['К посту комментариев нет']
2023-06-28 17:28:57,4928,https://vk.com/wall-130344439_4928,"Вакансия в Тинькофф Грейд стажёрджун График 40чнеделя, формат гибрид 2-3 дня в офисе Позиция аналитик данных внутри тинька это называется технолог Стек SQL, тервер, матстат, питон Желательно знаниежелание к системному анализу Задачи развивать продажи офферов на представителях. Улучшать продажи продукта, те запускать тесты, подводить аналитику, запускать новые офферы cv в личные сообщения",['К посту комментариев нет']
2023-07-05 15:42:43,4929,https://vk.com/wall-130344439_4929,"Всем привет, ищем стажеров в X5 Group в департамент ad-hoc аналитики Длительность стажировки - от 3 full time до 6 part time месяцев Платим от 30 part time до 60 full time тысяч рублей гросс Работаем удаленно Что нужно уметь - python - sql - тервер и матстат на уровне понимания AB если уже познали эконометрику на уровне линейной регрессии - вам большой плюс в копилку - базовый ml не обязателен, но приветствуется на перспективу Что делать на стажировке это в основном дизайн и оценка экспериментов на магазинах и лояльных клиентах от встречи с заказчиком и получения вводных до составления итогового отчета и презентации результатов у нас есть методология и рукописная либа на python для всего этого дела есть ad-hoc задачи самого разного сорта, из интересного за последнее время - делали ml модельку для предсказания ресурсной потребности в магазинах, анализировали факторы, влияющие на рост списаний товаров в магазинах в перспективе можно залететь на внутренние проекты внутри отдела например, сейчас активно развиваем модельку, которая ищет, внезапно, товары-заменители, в аренду в другие продукты, позаниматься разработкой и вообще поделать много разных интересных вещей присылайте резюмешки мне в телеграмм ldred",['К посту комментариев нет']
2023-07-21 21:25:44,4930,https://vk.com/wall-130344439_4930,"Всем привет! Мы проводим анонимный карьерный опрос с целью ознакомить абитуриентов с карьерными треками студентов и выпускников ОЭ. Поэтому если ты стажируешьсяработаешьведешь бизнес и даже если ты только учишься, просим заполнить гугл форму. Это не займет много времени и будет очень полезным для абитуриентов и студентов младших курсов. Результаты опроса будут выходить в группе Отделения экономики. P.s. Эта гугл форма анонимна и не для деканата. Результаты будут использованы только агрегированные построение гистограмм зп, облако слов по местам работы и т.д. Будем очень рады получить ответы! Ссылка на форму",['К посту комментариев нет']
2023-08-01 18:00:01,4932,https://vk.com/wall-130344439_4932,"ПРИГЛАШАЕМ ВСЕХ НА УЧАСТИЕ В УНИКАЛЬНОМ ИССЛЕДОВАТЕЛЬСКОМ ПРОЕКТЕ! Добрый день! Мы сорвали крутой куш - выиграли грант на вычислительные мощности сбера в размере 500 тыс. рублей на наше экономическое отделение! rutypeNEWS И теперь у нас есть отличная возможность реализовать интереснейшие ресерчи! Мы ищем энергичных и амбициозных студентов, которые готовы погрузиться в мир науки и искусственного интеллекта. Мы предлагаем несколько увлекательных тем исследования, которые у многих пересекаются с НИРами 1. Изучение взаимосвязи между финансовыми новостями и фондовым рынком с использованием NLP технологий. 2. Применение семантического анализа публичных отчетов компаний для принятия инвестиционных решений с использованием NLP. 3. Мониторинг и оптимизация использования природных ресурсов с использованием анализа снимков со спутников CV. Стек - Опыт работы с NumPy, Pandas, Matplotlib, Seaborn, Scikit-learn. - Знание одного из фреймворка для глубокого обучения PyTorch. - Умение работать с библиотеками для обработки естественного языка NLTK и spaCy. - Знание и опыт работы с библиотекой компьютерного зрения OpenCV. - Уверенные знания статистических методов и анализа данных с использованием SciPy и StatsModels. Опыт написания НИРов без помощи ChatGPT, работа с cloud, Git, участие в хакатонах будет плюсом Итак, ребята, у нас на руках 500 тыс. рублей гранта, и мы вряд ли сможем потратить их сами. Поэтому, мы ищем людей, которые готовы вложить свои таланты и идеи в этот проект. Мы предоставим всю необходимую поддержку и помощь в выполнении исследований. Участие в этом проекте может быть частью вашей курсовой или дипломной работы! А это еще не все! Кроме уникального опыта и исследований, вы получите возможность познакомиться с крутыми ребятами из SberDevices, Sber AI и Института искусственного интеллекта AIRI, и даже сами почувствовать себя в роли создателя - Гигачат GPT! убийца ChatGPT Так что, если вы хотите стать частью этого захватывающего проекта и прокачать свои скиллы и вас заинтересовала одна из тем, то присылайте свои резюме, сопроводительные письма или вопросы по адресу ikanamlabgmail.com или в id390527602Лid379534012С У вас есть шанс с поработать самыми знаменитыми айтишниками ОЭ Юра Иванов удалить то что в скобках и опубликовать статью, которая даст серьезный буст к вашей карьере. Присоединяйтесь к нам, и давайте вместе создадим что-то грандиозное!",['К посту комментариев нет']
2023-08-07 00:00:00,для статьи используем ссылку на пост,https://vk.com/@ikanam-instrukciya-po-zhizni-i-vyzhivaniu-na-otdelenii-ekonomiki-ch,"Инструкция по жизни и выживанию на отделении экономики часть первая Всем общий салам. Если вы читаете этот текст, то значит вы больше не маленькие школьники, а студенты самого сильного института Ранха, которые будут получать 300кнаносек если, конечно, вас не отчислят. Поэтому пришла пора погрузиться в атмосферу студенчества одного из самых важных, приятных и насыщенных этапов вашей жизни. От нечетного года - нечетному От нечетного года - нечетному Четко и по делу Что такое Иканам? Что-то про студактив Что-то про студпассив А че на ОЭ реально всех отчисляют? Правила выживания на матане Пивная философия Ссыло4ки Итак, начнем с базы. Да кто такой этот ваш Иканам я в РАНХиГС поступал вообще-то. Как вы, возможно, уже знаете наша академия состоит из 12 институтов, один из которых ИЭМИТ институт экономики математики и информационных технологий. Он, в свою очередь, состоит из 4 отделений ОБИ, ОПИ, ОНЭ и, конечно же, ОЭ. Наши программы отличаются сильной математической и прогерской составляющей от остального гуманитарного Ранха и ОНЭ. Понятие Иканам, в свою очередь, подразумевает только студентов отделения экономики в РАНХиГС мфтишники сюда не входят. ИКАНАМ это одна большая семья, состоящая уже из многих поколений выпускников и студентов, со своими правилами и традициями, НО при всем этом очень дружная и открытая. Теперь и вы становитесь ее частью. Возможно, кто-то из вас также думает я вообще-то на цифровую экономику поступал, ни о каком Иканаме и речи не было. Сейчас все разложим по полочкам. Отделение экономики состоит из совокупности программ Экономика и финансы и Цифровая экономика. Перед началом обучения у вас есть возможность выбора между этими программами. Деканат скинет вам форму для выбора, чтоб вследствие распределить вас по группам, в соответствие с вашими ответами. Места хватит всем, не переживайте. К тому же, у вас будет еще 1,5 года, чтоб безболезненно перейти с ЭиФ на ЦЭ или наоборот. В эти 3 семестра учебная программа абсолютно ничем не отличается. Студпассив? Я вообще-то танцевать хотел. Если вы вдруг будете идти по первому корпусу и увидите танцующих людей, то не пугайтесь. По большей части они абсолютно безобидны. Просто не подходите к ним и не кормите с рук. Штраф один палец а возможно и отчисление. А теперь серьезно. Основа ступассива отрицание студактива. Это одна из непреклонных истин и традиций иканама. Ботать и пить, пить и ботать то, чем в основном занимаются люди здесь, чтобы не сойти с ума пить по желанию. Но несмотря на отсутствие танцев в первом корпусе у нас есть много крутых локальных мероприятий и активностей. Об этом немного позже. Инструкция по жизни и выживанию на отделении экономики часть первая, изображение 2 А что делать если очень хочется? Основная причина, по которой студактив и ОЭ враждуют сложность совмещать одно с другим. Иканам то место, где учеба в приоритете, при этом материал идет достаточно непростой и порой приходится тратить много времени на его понимание. Что касается студактива на него тоже уходит значительная часть временных ресурсов. НО. У вас всех есть возможность попробовать, например, поучаствовать в таком мероприятии, как Капустник. Он проходит в первом семестре, где учеба не набрала еще полную силу. Ваши предшественники, то есть мы, то есть прошлый нечетный курс, сделали очень крутое выступление на Капустнике, и все ушли с кучей положительных эмоций. У вас есть все шансы сделать круче и лучше! Однако, совмещать следует с умом и учебу не забрасывать, иначе с вами может случиться неприятная ситуация в виде пересдачи или еще чего похуже перевода на ОНЭ. Перейдем к исконно иканамовским событиям Лофты. То, чего все так ждут. В течение года проводится 3 лофта осенний, зимний и весенний. Данные мероприятия проводятся с целью расслабиться, пообщаться со своими однокурсниками и старичками иканама в непринуждённой обстановке. Посещение данных мероприятий добавляет вам плюс к карме и парочку кринжовых историй. Так что всех очень ждём 2 сентября на осеннем лофте! Также если вы не пьете алкоголь и думаете, что не впишетесь в тусовку, то спешим вас успокоить. Мы всех любим, принимаем и ждем. Распитие высокоградусных напитков - необязательный момент на наших встречах. Посвят. Самое важное событие в жизни каждого студента, а также самое масштабное событие года в Иканаме. Как говорится, и тамада организаторы хорошие и конкурсы интересные. Для этих целей снимается коттедж на день, где и проходит все веселье. Ходят легенды, что всех непосвященных студентов отчислил Козко, но проверять вам все же не советуем. Мы же теперь семья, а семья - это важно. Ребус Ребус Так что желательно не планировать ничего на 7-8 октября, ведь эти даты будут заняты самым важным событием вашего студенчества! Послекапустник. После того, как хорошенько потанцевали на студактивистском Капустнике, мы всем Иканамом берем согревающе-веселящие напитки и отправляемся дезинфицировать свой организм от негативного воздействия танцев в Парк Школьников. Обстановка располагает к душевному общению и песням под гитару, так что можете заранее учить тексты песен Летова и Сплин Карьерная пятница, она же суббота, она же Работающие для безработных. Не так давно, оправившись после ковидных времен, силами судентов было воссоздано такое мероприятие как карьерка, на котором работающие студенты и выпускники ОЭ делятся своим опытом устройства на работу, отвечают на вопросы, а иногда даже зовут желающих на стажи. Тайный Санта. Добрая традиция перед каждым новым годом. Здесь вы можете как побывать в роли Санты и сделать чей-то новый год лучше, так и получить подарок. Мафия. В течение года сообществом активных студентов проводятся сборы в аудиториях РАНХиГС, а также на разных этажах ГЖК для проведения игр в мафию. У ребят все серьезно, даже группу свою сделали. Инструкция по жизни и выживанию на отделении экономики часть первая, изображение 4 Также остаются некоторые забытые мероприятия, например, киллер. Но возможно скоро они станут не такими уж забытыми. Время покажет. Также есть события, которые проводятся не Иканамом, но их посещение не считается чем-то студактивным киберспортивный турнир в начале года или футбольные чемпионаты. Меня точно не отчислят? Скорее всего, вы уже устали слышать от каждого в ранхигс НА ОЭ СЛОЖНО, ТУТ ВСЕХ ОТЧИСЛЯЮТ. Отчасти это правда, но только отчасти. Давайте разберемся, откуда пошла эта страшилка. На одном из дней открытых дверей, небезызвестный Шилин К.Ю. с которым вы обязательно познакомитесь, предоставил официальную статистику, посмотря на которую, можно немного много впасть в шок. Инструкция по жизни и выживанию на отделении экономики часть первая, изображение 5 За последние почти 10 лет от поступления до выпуска ежегодно доходят только 50-60 от всех поступивших. Цифры пугают, но мы же на ОЭ не боимся трудностей Такое значительное количество студентов, павших в неравном бою с экономикой, объясняется достаточно просто бóльшая часть ушедших понимает, что это не совсем то, чем они хотели бы заниматься или что это слишком математическое направление для них, поэтому либо переводятся, либо отчисляются и перепоступают. Кто-то, осознав всю тщетность бытия нечетного года, уходит в академ. Ну и последняя категория людей те самые отчисленные бедолаги. Их не так много, и в основном это те, кто уже потерял всякую надежду и абсолютно ничего не делал. Если вы посещаете критически важную часть пар, делаете домашечки, вообщем, делаете тот минимум, которые требуют преподаватели, то до отчисления вам, как до Китая пешочком. На экзаменах специально никого не заваливают. Ведь если вы действительно уделили необходимое количество времени подготовке и разобрались в предмете, то сдать экзамен по какой-то из дисциплин не потребует от вас сверхчеловеческих усилий. К тому же, у вас есть целых три попытки сдать тот или иной предмет экзмен, пересдача и комиссия, а только после этого идет отчисление. ТВиМС - теория вероятности и математическая статистика ТВиМС - теория вероятности и математическая статистика Но, например, для платников, есть и плюсы в том, что до выпуска доходит лишь половина главное попасть в правильную половину. Ведь меньше народа больше кислорода бюджетных мест, по очевидным причинам. Поэтому успешно закрыв 2 сессии и имея свободные места, вы можете перейти на бюджет, примеров такой практики достаточно. На первом курсе также проводятся допы от старшекурсников, где вы можете доразобрать важную для вас инфу с более опытными товарищами, или оперативно подготовиться к надвигающейся контрольной. Перейдем в самому важному. Если вы все еще не понимаете кто такой Козко и почему предел нельзя называть лимитом, то эта глава для вас. Сейчас мы познакомимся с основными предметами и правилами выживания на них. Инструкция по жизни и выживанию на отделении экономики часть первая, изображение 7 Математический анализ. Та самая базовая база, которая будет с вами на всем непростом пути иканамовца. Поэтому предмету стоит уделить особое внимание. Лекции если вы послушали лекцию, но не поняли почему А перевернута, а Е пишут в другую сторону, то не пугайтесь это нормально. Так как вы носите гордое звание нечетного года и лектор а у кого-то и семинарист у вас Козко Артем Иванович, то он сам будет выкладывать записи лекций к себе на канал. В спокойной обстановке можно пересмотреть и разобрать все непонятные буквы, которые вы будете еще долго использовать. Это дело, кстати, лучше не запускать, потому что, придя на очередную лекцию неподготовленными, вас может ждать неприятный сюрприз в виде внезапной скоростной летучки по определениям на 30 секунд. И как бы ни был велик соблазн пропускать лекции, ведь они же в записи, лучше так все же не делать а то можете остаться без допуска к коллоквиуму. Семинары Если вы счастливчик, который собрал джекпот и семинарист у вас Козко, то удачи. Скорее всего вы будете ничего не понимать на семинарах и тратить кучу времени, чтобы разобраться в материале самостоятельно. Это база, но не повод паниковать, ведь, во-первых, если вы не смогли что-то разобрать сами, то всегда можно задать интересующие вопросы на семинарах, лекциях или допах, во-вторых, скоро вы вникните в процесс и это не будет казаться вам адским наказанием за все грехи человечества ладно, на самом деле будет. Но стоит запомнить одно САМОЕ важное правило НИКОГДА. Действительно НИКОГДА не списывайте у Козко. Потому что если он поймает вас за этим непристойным занятием, то на оставшийся период обучения вас ждет жесткий бан. Инструкция по жизни и выживанию на отделении экономики часть первая, изображение 8 На семинарах вы будете писать летучки по пройденному материалу, к ним можно подготовится, делая домашки их он иногда проверяет. Но зачем весь этот фарс? Чтобы поставить вам оценку за практику. Так что семинары лучше не пропускать. Гораздо проще набрать необходимые баллы на летучках, чем на экзамене. Также баллы за летучки могут пригодиться для допуска на коллоквиум. Также Козко очень любит хиханьки и хаханьки, поэтому не стесняйтесь шутить с ним, выходить к доске и кукарекать за 0.1 балл. Да, кринж, но кто знает, что может пригодится на экзамене или колке Если вы счастливчик, который попал к Лужиной Любови Михайловне, то скорее всего вы все будете понимать, но придется привыкнуть к жестким требованиям оформления работ. Инструкция по жизни и выживанию на отделении экономики часть первая, изображение 9 Система оценивания довольно проста. Это 2 контрольных на несколько задач, где вы за каждую задачу получаете плюс или минус а иногда и то, и другое. Если вы не справились с контрольными в течение семестра, то экзамене у вас будет пул задач, похожих на те, с которыми вы не справились на кр. Ребятам Козко А.И. и Лужина А.А., кстати, советуем ходить дополнительно к Лужиной Л.М., если вам позволит расписание. Так вы сэкономите себе время и нервы для понимания материала главное делать это не в ущерб своим семинарам. Ну и если вы попали к Лужину А.А., то поздавляю. Вы будете знать все анекдоты с Мэйл.ру. Требования к зачету по практике у него такие же как у Лужиной. Самое сладенькое на десерт - коллоквиумы. Независимо от того, кто ваш семинарист вы дважды в семестр будете сдавать коллоквиумы. Писать конспекты лекций смысла мало, т.к. есть записи и файл самого Козко, а вот писать лекционный материал сразу в виде определений и билетов к коллоквиуму вполне разумное решение. Во-первых, это поможет вам структурировать знания. Во-вторых, вы сможете сразу запоминать и разбирать лекционный материал, а в случае чего задавать вопросы либо самому Артему Ивановичу, либо ребятам на допах. Список требуемых определений и билетов есть на личном сайте Козко. Во второй части гайда будет продолжение по остальным дисциплинам, так что ждите! Ссыло4ки Мемные паблики Два Йегеря в сумме - А. Смит секретарь у собаки Иканамская интеллигенция Студпассив без студ Не мемные паблики ЭМИТ РАНХиГС Отделение экономики",['К посту комментариев нет']
2023-08-07 20:01:11,4935,https://vk.com/wall-130344439_4935,Пост состоит из фото,"['Главное на такой шлак не подписываться', 'Лучшее введение, лайк!']"
2023-08-21 16:04:33,4939,https://vk.com/wall-130344439_4939,"Вечерний салам вашему дому, дамы и господа! Признайтесь, вы тоже ждали, когда лето закончится, чтобы поскорее открыть алкогольно-танцевальный сезон иканама? Тогда у меня хорошая новость - вы дождались! Ничего не планируйте на 2.09, ведь именно в этот день с 1900 до 200 будет проходить долгожданный осенний лофт! Если у вас уже есть запланированные тусовки - идите на них сейчас, потом поздно будет. Лучше лофта может быть только посвят, но о нём рано пока По поводу помещения Отдельного поста про него не будет. Многие уже с ним прекрасно знакомы, поскольку там проводился прошлогодний осенний лофт. Но дабы освежить память настоятельно рекомендуем зайти в комментарии и перейти по ссылке на уже существующий пост со всей подробной информацией Адрес м. Площадь Ильича, Самокатная 4с19 По цене всё стандартно. До 31.08 это 1000, после - 1300. Важное уточнение, указывайте ФИ и курс, нам важно понимать кто отправляет деньги! А отдавать их вы будете вот сюда Сбербанк сбор - Тинькофф сбор - Также никуда не делся розыгрыш на бесплатную проходку! Все, кто скинет деньги до повышения цены, автоматически станут участниками. Результаты будут 31.08 По всем вопросам обращайтесь к этим людям Не прощаемся, ведь скоро увидимся!","['помещение -', 'ща опять тупые орги зарядят марафон постов про лофт на 10 дней', 'Мда орги опять зарядили марафон постов про лофт на 10 дней, сколько можно', 'Обзор площадки']"
2023-08-21 18:51:29,4945,https://vk.com/wall-130344439_4945,"Многие из вас знают платформу Datacamp и обязательные к прохождению курсы по нему на R Если вы обучались у Шилина на введении в анализ данных и машинное обучение, тогда застали и курсы на python. На самом деле на платформе очень много и других курсов, которые помогут прокачать собственные скилы в сфере работы с данными. Только с 28 августа по 3 сентября Datacamp открыл бесплатный доступ на ВСЕ курсы из своей библиотеки На заметку - с бесплатным уровнем доступа открыта только одна часть курса, которая по сути бесполезна без всего курса. Подписка на платформу стоит от 16.5 в месяц. За эту бесплатную неделю можно смело познакомиться подтянуть знания по SQL - за пару усердных курсов научитесь составлять запросы и даже узнаете, что такое оконные функции вау Ну или получше можете освоить pandas, pyspark, power BI или даже data science Даже курсы по scala spark находил, чуть-чуть Для более продвинутых - есть курс по airflow, довольно интересный. Ссылка на пост от datacamp для более подробного изучения Дополнительная вырезка из FAQs Here are some FAQs Will learners be charged after Free Week? No, a credit card is not required to take advantage of Free Week content. Is there a content limit? No, Free Week learners have unlimited access to as much content as they like within the timeframe.",['К посту комментариев нет']
2023-08-24 02:38:15,4946,https://vk.com/wall-130344439_4946,1001.,['1000-7']
2023-08-28 12:00:03,4951,https://vk.com/wall-130344439_4951,"Летние дни подходят к концу, приближается учебный год и долгожданный осенний лофт, которого все поколения иканама ждут больше, чем повышенную стипендию. Для вашего удобства дублируем постик про помещение, которое так полюбилось всем, кто был в прошлом году и понравится нашим первокурсникам Самый главный вопрос Что же мы получим за те деньги, которые отдаём? Ну, смотрите сами Отдельное здание, можно шуметь 247 Общая площадь 530м2 Площадь зала 100м30м балкон Потолок 4.5 м Веранда на первом этаже 80м Веранда 250м на крыше Гардероб 5 санузлов Прямой и удобный доступ с улицы Барная стойка и сцена Адрес м. Площадь Ильича, Самокатная 4с19 Помимо этого в стоимость входят пицца, закуски и всевозможные напитки Напоминаем, что до повышения цены осталось 3 дня, поторопитесь. 31 августа в 2000 она поднимется с 1000 до 1300 Сборы Сбербанк - Тинькофф - По всем вопросам обращайтесь к этим людям","['Да, мы говорили, что отдельного поста про помещение не будет. Да, это отдельный пост про помещение. Да, обманули. Как говорится, а судьи кто?', 'Надеюсь, в этом году без короны будет']"
2023-08-28 23:23:23,4955,https://vk.com/wall-130344439_4955,"КОНКУРС ДЛЯ ПЕРВАКОВ Все мы знаем, насколько важна идеология СТУДПАССИВА для нашего любимого Иканама, не даром в статусе нашей группы написано последний оплот студпассива в ранепе Предлагаем первакам небольшой интерактив Чтобы проявить свою любовь к СТУДПАССИВУ поставьте в статусе тгвк слово студпассив и напишите в комментах любой правдивый комментарий в сторону студактива, например, студактив и танцульки - отстой на что хватит вашей фантазии Среди написавших коммент И поставивших статус мы подарим одну элитную майку СТУДПАССИВ и вручим ее под авации на лофте таких уже не делают","['Не ведитесь, друзья! Шутки про студактив приводят к не самым приятным последствиям!', 'темные уголки иканама - я за 500 рублей даже твоё сообщение не прочитаю - натягивать парты и экстремумы в камере - секретный доп от Димы Третьякова про ООП - Первое оливье из тазов на посвяте - Посиделки в столовке ГЖК - Ульянкина уволили физтехи', '- Макав не распилил чистящие средства - ШПАД - убийца ШАДа - бильярд и пинг-понг на посвяте - штурм вражеской школы экономики - Шилин 1кк за кибертурнир - караоке после лофта - РАНХиГС - лучший строительный ВУЗ - хакатоны vs хороводы студактива - Иканам вместе', '- лофты проходят там же, где и Лимоновские чтения - Папас это не попоечная - пиво не главное в жизни Иканама - нужно уметь управлять дроном - обязательно делать карты', 'Продолжим - Федорова невыездной генерал ресторан во франции - Молчат дома на кухнях в 7 корпусе - Любов так он же мониторщик - Гедлибже по Муссински - Мышка из росстата - Никита с 6 настрой на рост - Рассада в деканате - Пожар на стройке за гжк - Попытка открыть площадки в 2020-2022 годах - Честный обмен в катане', '- Пензенское лобби Иканам - Лобби в ЦМФ - 2 эконамовцев ответственны за 13 магистрантов фэн и фкн и ответственны за 52 движа - Сербско-хорватское лобби в Яшке - Раздолбанный дом на посвяте был застрахован - У Рината есть кроссовки - он их снял с Жени Соколова', 'правдивый комментарий про студактив', 'да это то понятно. а танцы то когда?', 'Только зачислилась правдивые коммы про Студактив существуют', 'мнение не поменялось', 'Студактив это отличная возможность расширить свои горизонты, завести новых друзей и вовлечься в разнообразные активности за пределами учебной программы. Он может предложить уникальные мероприятия, спортивные соревнования, творческие проекты и многое другое. Присоединиться к студактиву - отличный способ обогатить свой студенческий опыт!', 'Тут отправили фото', '- исходя из результатов полученных с помощью данной вероятностной модели было выявлено, что вероятность того, что танцульки повлияют на лояльность преподов равна - отрицательный распил еды за ночь до посвята', 'Студактив - это не просто какие-то танцульки, он настолько же значим для самого крупного вуза страны - РАНХиГСа, насколько важны для перваков дистанционные лекции Чернова по проге в 9 утра', 'Студактив Студпассив -1', 'Тут отправили фото']"
