document_id,chunk_id,title,chunk_text,source,comment
5449,1,Post 5449 (2024-03-27 13:00:05),". Вы можете приблизить этот день, если мы добьем здесь 200 подписок это замотивирует, и мы постараемся выложить в этот же день 1.1 id379534012Напишите, если у вас есть минимальные навыки adobe premiereMovavi, постараемся вас убедить помочь нам безвозмездно ради чести, достоинства и традиций Иканама",https://vk.com/wall-130344439_5449,пост
5449,2,Post 5449 (2024-03-27 13:00:05),". Если уважение со стороны Иканама для вас не стоит пару часов жизни, то можете написать тоже, попробуем договориться 2 Опрос ниже касается этого пункта, просим проголосовать, чтобы трезво понять, в какую сторону вести агитационную работу В ближайшие недели начнется сезон регистрации на бесконечное кол-во хаков и соревнований, связанных с анализом данных",https://vk.com/wall-130344439_5449,пост
5449,3,Post 5449 (2024-03-27 13:00:05),", связанных с анализом данных, машинкой и нейронками ЦПЛЦТГагаринMTC Hackитпитд",https://vk.com/wall-130344439_5449,пост
5449,4,Post 5449 (2024-03-27 13:00:05),". Самый хороший путь накачать кучу скиллов ds - не спрашивать в лс у очередного 4-курсника о том, какой цыганский курс прикупить на степике, а залететь на такой хак и глазами потрогать потыкать реальные решения и попробовать сделать что-то самим Этим вы порадуете не только нас, увидевших фабрики хакатоноботов из 10 команд других вузов чему очень завидуем, но и некого КЮ",https://vk.com/wall-130344439_5449,пост
5449,5,Post 5449 (2024-03-27 13:00:05),", но и некого КЮ, который пожелал видеть больше побед на хаках нашему иканамскому сообществу",https://vk.com/wall-130344439_5449,пост
5449,6,Post 5449 (2024-03-27 13:00:05),". Если несколько лет назад для знаний после оэ устраивался только гойский прогрев в виде олимпиад по эконометрике, то теперь, помимо них, есть больше прикладных штук, где вам покажут красиво промо и шоу, накидают кучу мерча за шиворот, накормят фуршетом и помимо этого дадут пообщаться с работодателям, могут пригалсить на стажу и много другое не считая изи 100к из призового фонда",https://vk.com/wall-130344439_5449,пост
5449,7,Post 5449 (2024-03-27 13:00:05),", если вы минимально приложите знания с пар по андану и займете какое-никакое место Единственная сложность на пути к этому - найти еще пару человек, которые не отвалятся на этапе регистрации",https://vk.com/wall-130344439_5449,пост
5449,8,Post 5449 (2024-03-27 13:00:05),". Для этого просим поучаствовать в опросе, проявлять активность, также можете искать тим здесь 2.1 Если вам интересно, то мы бы могли расписать статью, в которую вложим опыт участия и побед за дофига хаков, ну и основных принципов и пайплайна но не хочется тратить много сил, если ее прочитает 0 человек, поэтому голосуйте в опросе 2",https://vk.com/wall-130344439_5449,пост
5449,9,Post 5449 (2024-03-27 13:00:05),".2 Для тех, у кого есть минимальные навыки в adobe photoshop, повторю, что, в ближайшие недели начнется сезон регистрации на бесконечное кол-во хаков и соревнований, связанных с анализом данных и для вас имеется предложение поучаствовать в жизни для этого можете тоже id379534012написать",https://vk.com/wall-130344439_5449,пост
5449,10,Post 5449 (2024-03-27 13:00:05),". Благодарим за уделенное внимание и еще больше поблагодарим, когда вы перешлете пост в ваш ЭКОНОМ 202n, если этого еще не было сделано",https://vk.com/wall-130344439_5449,пост
5452,0,Post 5452 (2024-03-29 12:58:01),"День открытых дверей совместной онлайн-магистратуры с Яндекс Практикумом Ждём вас 10 апреля 1800 МСК На встрече расскажем о современном формате магистратуры от Практикума и вуза. Здесь фундаментальные знания и практика усиливают друг друга, чтобы студенты росли в карьере. Наша цель доступное высшее со всеми преимуществами классического образования",https://vk.com/wall-130344439_5452,пост
5452,1,Post 5452 (2024-03-29 12:58:01),". Что будет на встрече Всё о формате прикладной онлайн-магистратуры. Разбор что взяли от классического высшего, а что добавили от Яндекса. Встреча со студентами онлайн-программ. Выступления нанимающих экспертов Яндекса. Сопровождение кто поддержит студентов во время учёбы. Поступление вступительные, документы, оплата и образовательный кредит.",https://vk.com/wall-130344439_5452,пост
5453,0,Post 5453 (2024-03-29 18:33:18),"Всем привет! Рубрика HH. Предложение студентам 3-4 курса, маги. ИЭП им. Гайдара ищет сотрудника, любящего и интересующегося ML, в частности нейронными сетями. Задачи моделирование экономических процессов в секторах реальной экономики, макроэкономики, поисковые исследования ваши инициативы в этих же сферах и работа с заказчиками, где и нужно применять свои умения в эконометрике и ML",https://vk.com/wall-130344439_5453,пост
5453,1,Post 5453 (2024-03-29 18:33:18),". ЗП зависит от навыков, график возможен неполныйполный. Работать можно удаленно или в офисе на Газетном 35. Кому интересно пишите в вк, а лучше в телеграм",https://vk.com/wall-130344439_5453,пост
5454,1,Post 5454 (2024-03-31 10:26:03),"! Здесь про открытую вакансию Приглашаю в команду опытного ML разработчика для создания LLM продуктов в бизнес юните VK Tech Задачи - Проработка архитектуры приложения для обеспечения масштабируемости и высокой скорости ответа - Разработка сервисов для реализации решения задачи RAG, саммаризации - Проведение исследований с целью выбора оптимальных ML-моделей с учетом специфики домена текстов",https://vk.com/wall-130344439_5454,пост
5454,2,Post 5454 (2024-03-31 10:26:03),". Требования - Опыт работы от 3 лет на позиции backend разработчика, ML инженера уверенное знание Python, Docker - Знакомство с векторными хранилищами faissESOpenSearchmilvus опыт работы с LangChain - Опыт работы с микросервисной архитектурой, понимание особенностей. Контакт для связи tg alyonkinn",https://vk.com/wall-130344439_5454,пост
5456,0,Post 5456 (2024-04-01 21:00:07),"Пушка, - Мама, давай посмотрим Сопрано! - Сынок, у нас на Иканаме сняли своё Сопрано. Тем временем Сопрано на Иканаме, Дисциплины - огонь! Немудрено, почему наша программа такая сильная и востребованная, Тут отправили фото, Доктор Ливси берет интервью у Сенатора Армстронга, Огонь",https://vk.com/wall-130344439_5456,комментарий
5466,0,Post 5466 (2024-04-03 20:36:12),В аналитическое управление Департамента небанковского кредитования требуется эксперт 1 категории,https://vk.com/wall-130344439_5466,пост
5466,1,Post 5466 (2024-04-03 20:36:12),". Задачи анализ финансовых показателей и рисков профессиональных небанковских кредиторов экономическое моделирование, стресс-тестирование, бенчмаркинг, оценка чувствительности рынка к регулированию работа с большими данными, программирование на PythonSQLVBA подготовка информационно-аналитических материалов справок, презентаций, докладных записок, обзоров",https://vk.com/wall-130344439_5466,пост
5466,2,Post 5466 (2024-04-03 20:36:12),", презентаций, докладных записок, обзоров, писем по микрофинансовому рынку проведение исследований, опросов, анкетирований анализ влияния регуляторных новаций на рынок небанковских кредиторов работа с информацией из открытых источников ФНС, ФССП, БКИ, Росстат, сайты организаций и т",https://vk.com/wall-130344439_5466,пост
5466,3,Post 5466 (2024-04-03 20:36:12),".п. работа с нормативными документами законы, указания, положения, распоряжения изучение международного опыта по вопросам, относящимся к деятельности и регулированию поднадзорных организаций",https://vk.com/wall-130344439_5466,пост
5466,4,Post 5466 (2024-04-03 20:36:12),". Требования имеете степень бакалавра или обучаетесь на последних курсах бакалавриата специалитета магистратуры знаете основы экономики, знакомы со структурой финансового рынка знаете основы анализа финансовых показателей деятельности компаний, знакомы со структурой отчетности умеете работать с нормативными документами обладаете навыками аналитики",https://vk.com/wall-130344439_5466,пост
5466,5,Post 5466 (2024-04-03 20:36:12),", умеете обрабатывать числовую и текстовую информацию, составлять материалы в текстовой, табличном и графической схемы, диаграммы, презентации форме, находить логические взаимосвязи",https://vk.com/wall-130344439_5466,пост
5466,6,Post 5466 (2024-04-03 20:36:12),", находить логические взаимосвязи, делать содержательные выводы умеете работать с большими объемами данных уверенно работаете в Excel владеете основами программирования Python иили SQL иили VBA знакомы с методами экономического моделирования и умеете их применять желательно владеете английским языком на уровне чтения деловой литературы желательно Подать заявку можно по адресу kucherovaovcbr",https://vk.com/wall-130344439_5466,пост
5468,0,Post 5468 (2024-04-04 21:20:34),"КОНКУРС НА ЛОФТ? Время идёт, друзья, и пока до долгожданной встречи остаётся почти 2 недели, а до повышения и того меньше, хотим порадовать всех участников нашего клана по 1300 КОНКУРСОМ!! первое место Бесплатная проходка на предстоящий лофт!!",https://vk.com/wall-130344439_5468,пост
5468,1,Post 5468 (2024-04-04 21:20:34),! второе место Кастомная каска для профессионального распития напитков третье место Доступ к уникальному авторскому коктейлю на баре от id145751160Александра Условия простые отправить свои ненаглядные money до 15,https://vk.com/wall-130344439_5468,пост
5468,2,Post 5468 (2024-04-04 21:20:34),".04 Лофт готовится просто ПУШКА, всё как вы любите - только самые громкие хиты, только самое преданное традициям комьюнити и самое атмосферное пространство, так что ВСЕМ рекомендуем поторопиться, количество товара ограничено! Для защиты своих средств от мошенников кидать 1300 сюда Сбер Тинькофф По всем вопросам обращаться к id276581559Ване P. S",https://vk.com/wall-130344439_5468,пост
5468,3,Post 5468 (2024-04-04 21:20:34),". S. Не рекомендуем пропускать грядущие посты, будет что-то интересное.",https://vk.com/wall-130344439_5468,пост
5470,0,Post 5470 (2024-04-10 20:18:38),"5 ДНЕЙ ДО ПОВЫШЕНИЯ ЦЕНЫ НА ЛОФТ Время идёт, друзья",https://vk.com/wall-130344439_5470,пост
5470,1,Post 5470 (2024-04-10 20:18:38),". Надеюсь что все из вас уже отложили свои дела, предупредили родственников и завещали свою печень во благо науки ибо уже через 10 дней долгожданный лофт! Всем, кто всë ещё сомневается, думает и размышляет рекомендуем ДЕЙСТВОВАТЬ наверняка! А для остальных уготовлено отдельное место как в сердечке организаторов, так и на самом атмосферном вечере этой весны",https://vk.com/wall-130344439_5470,пост
5470,2,Post 5470 (2024-04-10 20:18:38),"! А чтобы вы не забыли сохранить свои средства, напоминаем, что УЖЕ ЧЕРЕЗ 5 ДНЕЙ 15",https://vk.com/wall-130344439_5470,пост
5470,3,Post 5470 (2024-04-10 20:18:38),.04.2024 стоимость увеличится с 1300 до 1400! Ссылки на покупку пивных фьючерсов ФИО и курс в платеже не забываем Сбер Тинькофф По всем вопросам обращаться к id276581559Ване и id356485211Алине,https://vk.com/wall-130344439_5470,пост
5473,0,Post 5473 (2024-04-15 00:00:00),"24 ЧАСА ДО ПОВЫШЕНИЯ ЦЕНЫ НА ЛОФТ Дамы и господа, леди и джентельмены, спешим напомнить, что осталось 24 часа до решающего момента в жизни каждого - проходка на лофт станет стоить ЦЕЛЫХ 1400 РУБЛЕЙ! Так что просим желающих запрыгнуть в последний вагон сильно поторопиться и вступить в наш клан крутых челов по 1300",https://vk.com/wall-130344439_5473,пост
5473,1,Post 5473 (2024-04-15 00:00:00),". К тому же не забывайте про розыгрыш, результаты в следующем посте! Возможность выгодно перейти на темную сторону здесь Сбербанк сбор - Тинькофф сбор - Обязательно указываем ФИ и курс, кто блин скидывает котов вместо подписи платежа вообще По всем вопросам обращаться к id276581559Ванe или id356485211Алине P. S. id314828807Даша с др",https://vk.com/wall-130344439_5473,пост
5473,0,Post 5473 (2024-04-15 00:00:00),"Повышение на 100 рублей Разоряем иканам, Я боюсь представить, сколько бюджетных денег пришлось заплатить Ивану Золо за этот ролик, А почему вот так вот всю репутацию иканама просто в пиво и водку рядом с Шилиным?",https://vk.com/wall-130344439_5473,комментарий
5477,0,Post 5477 (2024-04-15 19:00:58),Три магистерские программы с Яндекс.Практикум включая нашу - одногодичную по Прикладной информатике.,https://vk.com/wall-130344439_5477,пост
5478,0,Post 5478 (2024-04-16 00:29:11),"ПОРА. СДАВАТЬ. НА. ЛОФТ. Часики тикают Сверху нашептали, что за поход на лофт дают военный билет с ученой специальностью - профи по тусовкам Благодарим Студпассив без студ за старые мемы новых не завозят уже давно",https://vk.com/wall-130344439_5478,пост
5480,0,Post 5480 (2024-04-17 21:00:01),"РЕЗУЛЬТАТЫ РОЗЫГРЫША Друзья, готовы представить вашему вниманию наших счастливчиков 1. id147383014Арина Гришаева получает 100 кешбэк на проходку 2. id382197277Майя Волокитина становится обладательницей кастомного пивного шлема 3",https://vk.com/wall-130344439_5480,пост
5480,1,Post 5480 (2024-04-17 21:00:01),". id517245920Михаил Мышонков получит доступ к уникальному коктейлю на весь лофт !ДО ЛОФТА ОСТАЛОСЬ 3 ДНЯ! Надеемся, что вы уже готовитесь ждëте и верите, будет круто! А тем, кто всë ещё по каким-то причинам сомневается, рекомендуем поторопиться с выбором в нашу пользу Лофтовый сбор Сбер Тинькофф",https://vk.com/wall-130344439_5480,пост
5481,0,Post 5481 (2024-04-18 11:26:12),"Всем привет. Ищем джунов, мидлов и синьоров DS в X5 Tech. Можно работать как удаленно, так и гибридно или из офиса. Вилка 100к - 500к годовой бонус 2040 CV направлять в tg Что нужно делать? Если вы IC, то решать ad-hoc задачи",https://vk.com/wall-130344439_5481,пост
5481,1,Post 5481 (2024-04-18 11:26:12),". Типичная ad-hoc задача состоит из следующих этапов общение с заказчиком, выявление истинных проблем иногда заказчики приходят с гипотезой, думая, что это решит их проблему, хотя это не так. Затем распределенно выгружаете данные всего на серверах более 12Пб данных",https://vk.com/wall-130344439_5481,пост
5481,2,Post 5481 (2024-04-18 11:26:12),". В том или ином виде решаете поставленную задачу, строите модель не обязательно машинного обучения, готовите отчет например, в виде презентации и презентуете заказчику результат может быть число, доверительный интервал, sql-выгрузка, веб-сервис, дашборд, что угодно еще. С некоторой вероятностью уходите на второй круг",https://vk.com/wall-130344439_5481,пост
5481,3,Post 5481 (2024-04-18 11:26:12),". С некоторой вероятностью уходите на второй круг. Если вы хотите в том числе лидить, то процесс, описанный выше, будут производить люди, которых вы лидите. Потребуется помощь при общении с заказчиками, может быть какая-то методологическая помощь в решении той или иной задачи",https://vk.com/wall-130344439_5481,пост
5481,4,Post 5481 (2024-04-18 11:26:12),". Также периодически мы строим всякие MVP типа модельного риска или продуктового градусника Отвечаем за все АБ тесты пример ad-hoc задачи Есть группа, отвечающая за LLM, в ближайшей перспективе также ожидаем найм туда Плюс мы активно выступаем статьи, митапы, конференции и т.д.. За год наш отдел выступил более 50 раз. Если есть желание, возможности есть Требования 0. Автономность 1",https://vk.com/wall-130344439_5481,пост
5481,5,Post 5481 (2024-04-18 11:26:12),". Автономность 1. Python, SQL, желательно распределенные вычисления 2. ML, статистика 3. Умение общаться, выражать и доносить свои мысли Примеры ad-hoc задач - Разработка модели, определяющей ежедневное оптимальное количество сотрудников магазина - Разработка алгоритма поиска комплементарных товаров и товаров-аналогов - Кластеризация магазинов сети на группы похожих по различным параметрам",https://vk.com/wall-130344439_5481,пост
5483,0,Post 5483 (2024-04-20 12:00:03),"НАСТУПИЛО ВРЕМЯ ЛОФТА!! Пришёл знаменательный день, чтобы пробираться через тернии учёбы к звездам танцпола, друзья. Мы ждали и верили, страдали ботали и надеялись, но всему этому пришёл конец! Вся основная инфа ВРЕМЯ с 1900 до 200 АДРЕС Солженицына 27 ЧТО ДЕЛАТЬ КОГДА ДОШЁЛ ДО СОЛЖЕНИЦЫНА 27 На углу 27 дома поверните на коммунистический переулок, пройдите вперед до середины дома, серые ворота",https://vk.com/wall-130344439_5483,пост
5483,1,Post 5483 (2024-04-20 12:00:03),". Заходите и идите прямо через двор, далее налево в арку. Проходите еще один двор - дверь слева",https://vk.com/wall-130344439_5483,пост
5483,2,Post 5483 (2024-04-20 12:00:03),". Вы на месте наш вход находится под большим козырьком Напоминаем, что к звуковому оборудованию КАТЕГОРИЧЕСКИ нельзя подходить с алкогольными напитками Однако, со своим алкоголем приходить МОЖНО, для приобретения поблизости есть КБотмечен на фото, а для сохранности можете отдать на бар и брать в любое время Сборы для самых лютых Сбер Тинькофф Ждём всех с нетерпением!!",https://vk.com/wall-130344439_5483,пост
5491,0,Post 5491 (2024-04-23 11:41:48),"Всем привет! Вдогонку к предыдущему посту про поиск работы - ищем стажеров. Залетайте, хорошая возможность вкатиться в индустрию и попрактиковаться в статистике на реальных задачках Позиция Стажер дата-аналитик Компания Х5 Group Формат Продолжительность стажировки 4-6 месяцев full-time! Локация Удаленная работа но по желанию можно работать из офиса, г. Москва Вилки Оклад 60 тыс.руб",https://vk.com/wall-130344439_5491,пост
5491,1,Post 5491 (2024-04-23 11:41:48),". Москва Вилки Оклад 60 тыс.руб. gross Начало стажировки июнь 2024 г. Команда ad-hoc аналитики из X5 Group Пятерочка, Перекресток, Чижик и etc в поисках стажеров! Почему у нас интересно? Более 20 тысяч магазинов, 15 миллионов клиентов, петабайты данных - и все это нужно анализировать",https://vk.com/wall-130344439_5491,пост
5491,2,Post 5491 (2024-04-23 11:41:48),". Каждый день мы показываем, что наши супермаркеты - на самом деле цифровой проект, в котором большое место занимают Big Data и Data-Driven подход",https://vk.com/wall-130344439_5491,пост
5491,3,Post 5491 (2024-04-23 11:41:48),". Мы в команде ad-hoc аналитики крутим AB-тесты в оффлайне и не только, с каждым днем все больше прилетает нестандартных задачек, в которых мы используем все свои знания или быстро их приобретаем, а также у нас можно заниматься рисерчами",https://vk.com/wall-130344439_5491,пост
5491,5,Post 5491 (2024-04-23 11:41:48),"? - Первое время проходят онбординг, запоминают имена ментора и тим-лида и погружаются в курс дела - Сразу после этого получают свою первую настоящую боевую задачку и НЕ страдают, так как ментор всегда под рукой на дизайн будущего эксперимента на магазинах или лояльных клиентах или на оценку экономических эффектов от бизнес-инициатив А если и этого мало",https://vk.com/wall-130344439_5491,пост
5491,6,Post 5491 (2024-04-23 11:41:48),", то вот примеры других продуктовых задач и задач на ad-hoc аналитику в том числе и на ML, с которыми мы имеем дело - Разработка модели",https://vk.com/wall-130344439_5491,пост
5491,7,Post 5491 (2024-04-23 11:41:48),", определяющей ежедневное оптимальное количество сотрудников магазина - Разработка алгоритма поиска комплементарных товаров и товаров-аналогов - Кластеризация магазинов сети на группы похожих по различным параметрам - Задача по распричиниванию случившихся списаний в магазине сколько товара списали по причине Х - И многое другое Ты нам подходишь - Если уже загуглил, что такое ad-hoc и понял",https://vk.com/wall-130344439_5491,пост
5491,8,Post 5491 (2024-04-23 11:41:48),", что такое ad-hoc и понял, в чем суть - Уверенно владеешь Python pandas, numpy, matplotlib и весь базовый набор для аналитики данных, SQL joinы, оконки, знаешь статистику - Обладаешь аналитическим складом ума, наблюдательностью и успешно практикуешь метод пристального взгляда - Любишь мемы желательно",https://vk.com/wall-130344439_5491,пост
5491,9,Post 5491 (2024-04-23 11:41:48),", но необязательно - Преимуществом будет владение бигдатой и ML Что мы предлагаем - Помощь менторов на всем этапе стажировки - Классный коллектив, теплая атмосфера и веселые ретро с играми и битвой мемов, а также оффлайн-тимбилдинги Если тебе интересно развиваться в области аналитики данных, смело присоединяйся к нам",https://vk.com/wall-130344439_5491,пост
5491,10,Post 5491 (2024-04-23 11:41:48),! Свои CV и вопросы направлять сюда tg didi_ulyanova,https://vk.com/wall-130344439_5491,пост
5494,0,Post 5494 (2024-04-25 14:44:49),Если вы еще думали или гадали Как вкатываться в хакичи? и Как делать крутые сервисы и приложения на коленке? или Почему умение делать презентацию коррелирует с постами у Комиссарова,https://vk.com/wall-130344439_5494,пост
5494,1,Post 5494 (2024-04-25 14:44:49),"? То для этих и других вопросов, совместными усилиями был подготовлен разбор последнего самого крупного российского хакатона ЦП ЮФО ниже по ссылке В выпуске - ARIMA в виде стекинга кэтбустов - Сервисы без сервисов - Победы логрегов - Питч питч питч P",https://vk.com/wall-130344439_5494,пост
5494,2,Post 5494 (2024-04-25 14:44:49),".S. в ближайшие дни ожидается дроп подкаста с ?новым? гостем, ждать инфу здесь",https://vk.com/wall-130344439_5494,пост
5496,0,Post 5496 (2024-04-26 13:15:29),Для желающих попробовать свои силы московский хакатон минобразования. Плюшки и деньги прилагаются.,https://vk.com/wall-130344439_5496,пост
5499,0,Post 5499 (2024-05-14 13:00:28),"Всем привет Ребята из сравни ру запускают стажировку по продуктовой и дата аналитике, 3 месяца, 30-40 часов в неделю, вдруг кому интересно будет",https://vk.com/wall-130344439_5499,пост
5500,0,Post 5500 (2024-05-15 11:02:47),"К нам в Мегамаркет нужен плотный мидлсеньор DS для работы в самом быстрорастущем маркетплейсе России. Всем плотным откликнуться, остальным соболезную.",https://vk.com/wall-130344439_5500,пост
5503,0,Post 5503 (2024-06-11 12:59:37),"Хай, в команду медиа аналитиков ВК нужен dads эконометрика Если есть какие-то вопросы, пишите в личку тг id214112076andreyrnb",https://vk.com/wall-130344439_5503,пост
5505,0,Post 5505 (2024-06-19 14:15:16),"Приглашаем к отбору в команду на хакатон Цифровой прорыв в Северо-Кавказском федеральном округе! онлайн понятное дело Привет, друзья! Ребята из старших курсов ищут заряженных на деньги и успех будущих сокомандников для участия в хакатоне Цифровой прорыв",https://vk.com/wall-130344439_5505,пост
5505,1,Post 5505 (2024-06-19 14:15:16),". Это уникальная возможность проявить себя, поработать над интересными кейсами и внести свой вклад в решение важных задач! Нам нужны Data Scientists особенно специалисты по CV и LLM-engineer-ы если ты шаришь за нейронки хоть немного и умеешь пользоваться ChatGPT, добро пожаловать! Frontend-разработчики без вас никуда, нам нужны те, кто может сделать удобный и красивый интерфейс",https://vk.com/wall-130344439_5505,пост
5505,2,Post 5505 (2024-06-19 14:15:16),". Специалисты по презентациям если ты умеешь делать классные презентации и красиво говорить, ждем тебя! Талисманы команды если тебя поцеловала мать фортуна и ты готов принести удачу команде, почетное место талисмана ждет тебя! Кейсы, над которыми будем работать 1",https://vk.com/wall-130344439_5505,пост
5505,3,Post 5505 (2024-06-19 14:15:16),. Выравнивание изображений номеров автомобилей Задача разработка программного модуля для корректной оцифровки номеров транспортных средств. Это поможет улучшить системы автоматизированного контроля и безопасности. 2,https://vk.com/wall-130344439_5505,пост
5505,4,Post 5505 (2024-06-19 14:15:16),. 2. Вопросно-ответная система по технической документации Создание WEB чат-бота для автоматического ответа на вопросы пользователей и разрешения ошибок в программном коде на основе документации RuStore. Это ускорит процесс разработки и улучшит продуктивность разработчиков. 3,https://vk.com/wall-130344439_5505,пост
5505,5,Post 5505 (2024-06-19 14:15:16),". 3. Подбор локаций для размещения рекламы Разработка инструмента, использующего технологии машинного обучения, для прогнозирования оптимального расположения рекламных щитов в городе. Это позволит максимально эффективно планировать рекламные кампании. 4. Формирование регистраций животных Создание системы для точного распознавания и классификации животных на фотографиях с фотоловушек",https://vk.com/wall-130344439_5505,пост
5505,6,Post 5505 (2024-06-19 14:15:16),". Если ты хочешь принять участие, проявить свои навыки и работать в команде единомышленников, присоединяйся к нам! Переходи по ссылке и выбирай интересующий тебя кейс Подробнее. Зарегистрироваться командой можно до 28.06.2024 Место проведения Онлайн или город Грозный, если там оказались Ждем именно тебя! Мы уже не раз доказали всем площадкам чего стоят ребята из ikanam",https://vk.com/wall-130344439_5505,пост
5505,7,Post 5505 (2024-06-19 14:15:16),". Хочешь стать крутым спецом и получать офферы? Тогда вперед решать кейсики и наращивать опыт, а то так и будешь жить на стипендию ЦифровойПрорыв Хакатон Программирование Разработка Ikanam StudPassive spravlyalovo Писать ему tg Evarapaev",https://vk.com/wall-130344439_5505,пост
5508,0,Post 5508 (2024-06-19 15:10:55),"Желающим посетить мероприятия. Регистрируйтесь. Яндекс Практикум реализует магистерские программы совместно с вузами-партнёрами по направлениям анализ данных, дизайн, менеджмент и программирование",https://vk.com/wall-130344439_5508,пост
5508,1,Post 5508 (2024-06-19 15:10:55),". 25 июня в Яндекс Музее в БЦ Аврора студенты и абитуриенты получат возможность задать вопросы экспертам Яндекса и узнать, как и где нужно учиться, чтобы однажды оказаться в офисе работодателя 1 для студентов",https://vk.com/wall-130344439_5508,пост
5508,2,Post 5508 (2024-06-19 15:10:55),". Вас ждёт экскурсия по музею общение с яндексоидами и представление программ-2024 нетворкинг розыгрыш небольших подарков среди тех, кто решит подать документы в магистратуру в день проведения события. Запишитесь на встречу и узнайте о карьерных перспективах и возможности оказаться в офисе Яндекса с бейджем сотрудника. Зарегистрироваться",https://vk.com/wall-130344439_5508,пост
5509,0,Post 5509 (2024-06-19 15:39:09),"Запущен прием в магистратуру РАНХиГСЯндекс.Практикум. Важная фишка, можно закончить за 1 год, а не за 2 года. Можно подать документы через нас или Яндекс. Программа по специальности 09.04.03 Прикладная информатика.",https://vk.com/wall-130344439_5509,пост
5511,0,Post 5511 (2024-06-25 11:22:57),"Всем привет! В Альфа Банк открыт набор стажеров Бизнес-аналитиков Если ты активный, драйвовый командный игрок и готов учиться новому - тебе к нам Ты будешь - Прорабатывать и развивать процессы онлайн и партнерских продаж продуктов для массового бизнеса. - Проводить интервью, анкетировать и опрашивать заказчиков для выявления бизнес-требований к новому функционалу",https://vk.com/wall-130344439_5511,пост
5511,1,Post 5511 (2024-06-25 11:22:57),". - Тебе предстоит погрузиться в текущие системные и бизнес-процессы, анализировать гэпы, предлагать и защищать решения по улушению процессов, лидировать направления. Желательно - Иметь опыт создания и анализа бизнес-процессов. - Знать методологии и фреймворки для описания требований и процессов. - Уметь структурировать информацию и фильтровать лишнее",https://vk.com/wall-130344439_5511,пост
5511,2,Post 5511 (2024-06-25 11:22:57),". Мы готовы учить и наставлять! Безусловно, лучшие стажеры попадут в штат к нам в команду Заинтересован? Присылай резюме ТГ id212487906ktravnikova",https://vk.com/wall-130344439_5511,пост
5513,0,Post 5513 (2024-06-28 14:20:16),"Тоже хочу поучаствовать в ярмарке вакансий! Ищу человека к себе в команду в Яндекс.Go. Хочется уверенного мидла. Если кто хочет пособеситься, можно откликнуться. Если есть вопросы, пишите в телеграм ppilif. аналитик-разработчик-в-команду-аналитики-безопасности-поездки-такси-21243",https://vk.com/wall-130344439_5513,пост
5516,0,Post 5516 (2024-07-29 18:10:24),"Всем привет! Есть две вакансии в X5 Group - service request manager и стажер дата-аналитик 1 Ищем service request manager в ad-hoc, описание по ссылке ниже. Если коротко - вакансия про общение с бизнесом и управление потоком задач для команды аналитиков",https://vk.com/wall-130344439_5516,пост
5516,1,Post 5516 (2024-07-29 18:10:24),". Если интересно - пишите в личку в телеге id156037281ldred 2 Традиционно ищем стажеров в ad-hoc X5 Group, описание и контакты для связи ниже Всем привет! вакансия Позиция Стажер дата-аналитик Компания Х5 Group Формат Продолжительность стажировки 4-6 месяцев full-time - 40 часов в неделю! Локация Удаленная работа но по желанию можно работать из офиса, г. Москва Вилки Оклад 60 тыс.руб",https://vk.com/wall-130344439_5516,пост
